iter,loss,iter_dt
0,0.011685273610055447,0.0
1,0.0001713612728053704,0.3317406177520752
2,0.07442457228899002,0.2093827724456787
3,0.001790027366951108,0.20927858352661133
4,0.02668357454240322,0.2088000774383545
5,0.0005430456367321312,0.20974087715148926
6,0.04152979701757431,0.2084662914276123
7,0.00013205323193687946,0.21044516563415527
8,0.00016503059305250645,0.20964527130126953
9,0.001531184883788228,0.20952749252319336
10,0.059662070125341415,0.2085399627685547
11,0.0004248772456776351,0.2083759307861328
12,8.022481051739305e-05,0.2083423137664795
13,0.011644061654806137,0.2083299160003662
14,0.02289380505681038,0.20845580101013184
15,0.0003551044501364231,0.20825767517089844
16,8.9100023615174e-05,0.20824933052062988
17,0.00015708750288467854,0.20831632614135742
18,0.008710489608347416,0.2082233428955078
19,0.043960731476545334,0.20800185203552246
20,0.0322149284183979,0.20866608619689941
21,0.03578329086303711,0.20804786682128906
22,0.00032955966889858246,0.20772790908813477
23,0.0021564147900789976,0.20812749862670898
24,0.20641447603702545,0.2081613540649414
25,0.0008180709555745125,0.20811796188354492
26,8.754076407058164e-05,0.2090315818786621
27,0.014176140539348125,0.20819783210754395
28,0.1497204452753067,0.2085256576538086
29,9.402038267580792e-05,0.20828819274902344
30,0.0001077066917787306,0.20853638648986816
31,0.00015453675587195903,0.20818853378295898
32,7.697239925619215e-05,0.20835328102111816
33,7.336642011068761e-05,0.2083756923675537
34,0.0027411438059061766,0.20892691612243652
35,0.034609124064445496,0.208298921585083
36,7.40607938496396e-05,0.20894527435302734
37,5.794886965304613e-05,0.2083578109741211
38,8.053961209952831e-05,0.2083578109741211
39,0.0024040574207901955,0.208176851272583
40,0.000670191424433142,0.2080705165863037
41,8.439990051556379e-05,0.20801019668579102
42,0.0022517782635986805,0.20793867111206055
43,0.08466872572898865,0.20840692520141602
44,0.0008184632170014083,0.20896553993225098
45,0.03975014388561249,0.2222578525543213
46,0.0914679542183876,0.20866179466247559
47,0.08569881319999695,0.2083723545074463
48,0.01053582038730383,0.20834589004516602
49,0.00801829993724823,0.20873069763183594
50,0.0010344464099034667,0.20858335494995117
51,5.154317113920115e-05,0.20848703384399414
52,6.948027294129133e-05,0.20848584175109863
53,0.01779811829328537,0.20865678787231445
54,0.00012482210877351463,0.2086949348449707
55,0.00010366625065216795,0.20854473114013672
56,0.04985862970352173,0.2082688808441162
57,0.0001663737784838304,0.20846080780029297
58,9.802334534469992e-05,0.20876717567443848
59,0.07138027250766754,0.20843815803527832
60,0.00023442352539859712,0.20792603492736816
61,0.00010888475662795827,0.20826220512390137
62,8.442527905572206e-05,0.20837116241455078
63,4.943333988194354e-05,0.20838475227355957
64,0.0005853995098732412,0.20787310600280762
65,0.002279976848512888,0.2085282802581787
66,0.00013194044004194438,0.20765089988708496
67,0.022858666256070137,0.20786547660827637
68,0.002876413520425558,0.2082996368408203
69,0.0017120111733675003,0.2093656063079834
70,9.32336988626048e-05,0.20825982093811035
71,4.9476311687612906e-05,0.20803427696228027
72,0.08938707411289215,0.20871901512145996
73,4.495420216699131e-05,0.20799899101257324
74,0.00023045018315315247,0.20915746688842773
75,0.00013418546586763114,0.20795106887817383
76,8.43990346766077e-05,0.20821118354797363
77,5.8724712289404124e-05,0.20833325386047363
78,0.00018594069115351886,0.20832180976867676
79,0.02334556169807911,0.20827174186706543
80,0.00012156333832535893,0.20819616317749023
81,8.71443553478457e-05,0.2079329490661621
82,0.00981671642512083,0.2076737880706787
83,7.119178189896047e-05,0.20775103569030762
84,8.744806109461933e-05,0.2082691192626953
85,6.327195296762511e-05,0.20879030227661133
86,0.00013534845493268222,0.2077791690826416
87,4.968056964571588e-05,0.20766210556030273
88,3.5468787245918065e-05,0.20797109603881836
89,0.001924425014294684,0.20780229568481445
90,6.347038288367912e-05,0.20783305168151855
91,0.12042228132486343,0.20774626731872559
92,0.00013490405399352312,0.21504640579223633
93,0.008636312559247017,0.20801496505737305
94,0.06480395793914795,0.20856690406799316
95,0.03894162178039551,0.20789599418640137
96,6.371142080752179e-05,0.20827984809875488
97,0.00010210569598712027,0.2075819969177246
98,0.00011216957500437275,0.20715641975402832
99,0.08707504719495773,0.2078075408935547
100,8.103611617116258e-05,0.2079010009765625
101,9.583008068148047e-05,0.20784878730773926
102,0.08681246638298035,0.20763826370239258
103,6.831861537648365e-05,0.2082042694091797
104,9.176102321362123e-05,0.2082993984222412
105,9.136634616879746e-05,0.2080686092376709
106,4.568515214486979e-05,0.20812773704528809
107,0.012919477187097073,0.20778632164001465
108,0.05763555318117142,0.207716703414917
109,7.69070175010711e-05,0.20793795585632324
110,0.00010090060095535591,0.20756912231445312
111,0.0001113854450522922,0.20770883560180664
112,0.011542344465851784,0.20912861824035645
113,4.5864911953685805e-05,0.20779204368591309
114,0.015113999135792255,0.20775055885314941
115,0.0007972460007295012,0.20786523818969727
116,8.984881424112245e-05,0.20789170265197754
117,8.862394315656275e-05,0.20765924453735352
118,0.010787779465317726,0.20786070823669434
119,0.0029659252613782883,0.20810818672180176
120,0.0006407950422726572,0.2093183994293213
121,6.701606616843492e-05,0.20873618125915527
122,6.745589053025469e-05,0.20910882949829102
123,0.028939060866832733,0.20844411849975586
124,0.002051672665402293,0.20775604248046875
125,3.660929360194132e-05,0.20763587951660156
126,6.536233559018001e-05,0.20819926261901855
127,6.375009979819879e-05,0.20827031135559082
128,7.231705967569724e-05,0.208449125289917
129,6.900657172081992e-05,0.20847034454345703
130,7.294074748642743e-05,0.20822668075561523
131,5.6544802646385506e-05,0.20819687843322754
132,7.600957906106487e-05,0.20945096015930176
133,0.00010051340359495953,0.2077188491821289
134,4.495041139307432e-05,0.20816254615783691
135,0.08105947822332382,0.20745301246643066
136,0.00023058403166942298,0.20736980438232422
137,0.00490551209077239,0.2078535556793213
138,9.800232510315254e-05,0.20744800567626953
139,3.911182648153044e-05,0.2095332145690918
140,5.2044211770407856e-05,0.20736455917358398
141,6.267413118621334e-05,0.20752763748168945
142,0.0007394651183858514,0.20761728286743164
143,4.0316303056897596e-05,0.20770764350891113
144,0.00011739914771169424,0.20729279518127441
145,0.001253947732038796,0.20737576484680176
146,3.4547985706012696e-05,0.2074594497680664
147,8.432605682173744e-05,0.20775675773620605
148,4.3226460547884926e-05,0.20783448219299316
149,0.016104839742183685,0.20749735832214355
150,9.216865146299824e-05,0.2075965404510498
151,0.13164596259593964,0.20749950408935547
152,0.06401900202035904,0.20748662948608398
153,6.166896491777152e-05,0.2079770565032959
154,0.0004119211225770414,0.20780515670776367
155,5.021894321544096e-05,0.20782899856567383
156,6.505099008791149e-05,0.20810461044311523
157,3.8168993341969326e-05,0.20791268348693848
158,9.022469748742878e-05,0.20771217346191406
159,0.012532385997474194,0.20794248580932617
160,0.0011598558630794287,0.20770788192749023
161,4.3433959945105016e-05,0.20801925659179688
162,8.937362144934013e-05,0.21794342994689941
163,7.19942181603983e-05,0.20836567878723145
164,0.0026932647451758385,0.2074892520904541
165,0.09912876039743423,0.20754122734069824
166,5.92111173318699e-05,0.20746588706970215
167,6.858485721750185e-05,0.20759224891662598
168,9.559446334606037e-05,0.20769667625427246
169,3.224710962967947e-05,0.20746612548828125
170,3.136051964247599e-05,0.20805764198303223
171,3.697485226439312e-05,0.20772337913513184
172,5.805938417324796e-05,0.20752310752868652
173,0.1287607103586197,0.20794343948364258
174,0.14514702558517456,0.20775175094604492
175,2.7500967917148955e-05,0.2077929973602295
176,0.02565137855708599,0.20796608924865723
177,5.4327243560692295e-05,0.20783615112304688
178,0.001420884975232184,0.20838284492492676
179,0.015354378148913383,0.2080988883972168
180,4.2344563553342596e-05,0.20870089530944824
181,0.07851405441761017,0.2093353271484375
182,6.144107464933768e-05,0.20779013633728027
183,0.00021465218742378056,0.20784235000610352
184,5.1779948989860713e-05,0.20796608924865723
185,0.09842097759246826,0.2078559398651123
186,0.00010080775973619893,0.2077770233154297
187,4.9775015213526785e-05,0.20840120315551758
188,5.661598697770387e-05,0.20841670036315918
189,8.716317097423598e-05,0.20837187767028809
190,5.016092109144665e-05,0.20885896682739258
191,0.03763960301876068,0.20891165733337402
192,0.000125501086586155,0.208510160446167
193,0.00015977885050233454,0.20877289772033691
194,8.852013706928119e-05,0.20873427391052246
195,0.054323408752679825,0.20862603187561035
196,0.0001634569780435413,0.20865941047668457
197,0.00018830315093509853,0.20839953422546387
198,0.00034026603680104017,0.20786094665527344
199,0.0064451866783201694,0.2083418369293213
200,0.0024960904847830534,0.20831894874572754
201,5.385997428675182e-05,0.2084653377532959
202,5.287737803882919e-05,0.20798921585083008
203,0.028756894171237946,0.20824766159057617
204,0.00028113627922721207,0.20831513404846191
205,0.02189936302602291,0.2083878517150879
206,7.85250958870165e-05,0.20815753936767578
207,6.400974962161854e-05,0.20840239524841309
208,0.00017905537970364094,0.20827460289001465
209,4.444750811671838e-05,0.21104097366333008
210,3.6379744415171444e-05,0.20820093154907227
211,0.0005139042623341084,0.20853400230407715
212,9.917380521073937e-05,0.2083604335784912
213,4.0960178012028337e-05,0.2081592082977295
214,0.00016428799426648766,0.20838499069213867
215,4.357018042355776e-05,0.20858502388000488
216,5.614478141069412e-05,0.20874810218811035
217,0.00018019559502135962,0.20817804336547852
218,0.02032402530312538,0.20786237716674805
219,4.6792105422355235e-05,0.20833659172058105
220,5.7559234846848994e-05,0.20822572708129883
221,0.0053431568667292595,0.20847797393798828
222,0.09285964071750641,0.20770263671875
223,6.294211198110133e-05,0.20782685279846191
224,0.00018929049838334322,0.20742249488830566
225,0.021404365077614784,0.20754098892211914
226,6.340015534078702e-05,0.2075808048248291
227,9.92652858258225e-05,0.2081890106201172
228,8.820538641884923e-05,0.20801091194152832
229,7.799168088240549e-05,0.20811033248901367
230,0.00018201417697127908,0.20751380920410156
231,0.00010113876487594098,0.20791935920715332
232,3.261636447859928e-05,0.22910809516906738
233,0.00015960383461788297,0.2076551914215088
234,5.060405965195969e-05,0.20786690711975098
235,8.712515409570187e-05,0.20777368545532227
236,4.6740919060539454e-05,0.20788240432739258
237,0.08558163791894913,0.20821642875671387
238,6.88826767145656e-05,0.20798254013061523
239,0.059735529124736786,0.20793461799621582
240,0.0002407540159765631,0.2078096866607666
241,0.0003798642719630152,0.20774221420288086
242,0.09389982372522354,0.2079148292541504
243,7.786285277688876e-05,0.20766234397888184
244,0.0035305796191096306,0.20755600929260254
245,0.00011682710464810953,0.20797491073608398
246,0.00011237384751439095,0.20807504653930664
247,0.0001786482462193817,0.20828938484191895
248,4.0397662814939395e-05,0.20793414115905762
249,8.824111864669248e-05,0.20808029174804688
250,0.06986089795827866,0.20903515815734863
251,0.0002505969605408609,0.2078993320465088
252,9.216534090228379e-05,0.20762133598327637
253,0.00011818674829555675,0.20791244506835938
254,0.0003383450675755739,0.20757436752319336
255,7.124497642507777e-05,0.20815420150756836
256,0.04889574274420738,0.20735907554626465
257,3.8383775972761214e-05,0.20771169662475586
258,0.0016052753198891878,0.20760345458984375
259,3.503301559248939e-05,0.20789551734924316
260,0.00016053387662395835,0.20774459838867188
261,0.031213071197271347,0.20785784721374512
262,0.09566956758499146,0.20791983604431152
263,7.370930688921362e-05,0.20799660682678223
264,0.003612877568230033,0.2078390121459961
265,0.07911854982376099,0.20780611038208008
266,0.06917081773281097,0.20830225944519043
267,5.986630276311189e-05,0.2078695297241211
268,9.046198101714253e-05,0.20769405364990234
269,0.031844254583120346,0.20812702178955078
270,5.580822107731365e-05,0.20797395706176758
271,0.04060642048716545,0.20800137519836426
272,0.0008825970580801368,0.20804476737976074
273,0.00017086669686250389,0.20836114883422852
274,0.0003411567013245076,0.20811700820922852
275,0.007363936863839626,0.2080380916595459
276,5.323548975866288e-05,0.20827221870422363
277,0.010110302828252316,0.20794105529785156
278,0.06134744733572006,0.2077348232269287
279,0.0023980573751032352,0.21110987663269043
280,5.4238666052697226e-05,0.20848464965820312
281,0.00010824057972058654,0.20830631256103516
282,0.0001943307725014165,0.20800447463989258
283,0.042019493877887726,0.20784568786621094
284,0.0007560942904092371,0.20805692672729492
285,0.00017238098371308297,0.20799732208251953
286,5.6425757065881044e-05,0.20844388008117676
287,5.6238794059026986e-05,0.20835161209106445
288,0.00023589275951962918,0.2078857421875
289,0.0025609727017581463,0.2079024314880371
290,0.04557157680392265,0.2083280086517334
291,9.466168557992205e-05,0.20806097984313965
292,8.478922245558351e-05,0.20786023139953613
293,0.0002907389425672591,0.20782804489135742
294,0.00038413400761783123,0.20789694786071777
295,7.117125642253086e-05,0.20836424827575684
296,0.00013433402637019753,0.20824456214904785
297,0.0001541002857265994,0.20817971229553223
298,5.432134275906719e-05,0.20783019065856934
299,0.027085265144705772,0.20779919624328613
300,8.39190324768424e-05,0.2080082893371582
301,0.1754944622516632,0.20789575576782227
302,4.220037590130232e-05,0.21999549865722656
303,4.1395534935873e-05,0.20865678787231445
304,3.2345964427804574e-05,0.20894527435302734
305,0.05290033668279648,0.20908451080322266
306,0.20403556525707245,0.20847010612487793
307,0.12713448703289032,0.2083594799041748
308,0.0028814063407480717,0.20819544792175293
309,0.012693781405687332,0.20807933807373047
310,0.020939769223332405,0.2087545394897461
311,3.7639751099050045e-05,0.20862984657287598
312,4.201685806037858e-05,0.2085568904876709
313,0.08921681344509125,0.20858168601989746
314,0.02140589989721775,0.2087259292602539
315,0.08022277057170868,0.20878171920776367
316,7.174111669883132e-05,0.20847773551940918
317,0.00038195939850993454,0.20832276344299316
318,5.183521716389805e-05,0.20816564559936523
319,9.379143011756241e-05,0.20814824104309082
320,0.020112110301852226,0.2086169719696045
321,0.00013541369116865098,0.20934271812438965
322,0.0046390751376748085,0.20853066444396973
323,0.009097250178456306,0.20860528945922852
324,0.029831932857632637,0.20825600624084473
325,0.0003750068135559559,0.2086191177368164
326,6.680719525320455e-05,0.20871591567993164
327,0.027721239253878593,0.2081606388092041
328,0.0004647687019314617,0.20794415473937988
329,0.026536522433161736,0.20845627784729004
330,0.0028039237949997187,0.20746850967407227
331,7.309515785891563e-05,0.2076263427734375
332,0.0024225283414125443,0.20755624771118164
333,7.611194450873882e-05,0.2075791358947754
334,0.0009900351287797093,0.2075948715209961
335,9.906133345793933e-05,0.20751571655273438
336,0.053460121154785156,0.20730900764465332
337,8.610040822532028e-05,0.20749497413635254
338,0.04528379812836647,0.2074887752532959
339,0.0022818276192992926,0.207855224609375
340,0.006354754790663719,0.20765137672424316
341,0.00046750143519602716,0.20744800567626953
342,0.00018783235282171518,0.2075662612915039
343,5.3504365496337414e-05,0.2077021598815918
344,0.00022571753652300686,0.20746612548828125
345,7.874615403125063e-05,0.20783376693725586
346,0.07401781529188156,0.20784902572631836
347,0.0001473094744142145,0.20770740509033203
348,0.00180614716373384,0.20815062522888184
349,5.653802145388909e-05,0.2091968059539795
350,9.200123167829588e-05,0.20748424530029297
351,0.00011323378566885367,0.20761466026306152
352,7.168621232267469e-05,0.2074747085571289
353,0.013711986131966114,0.2083268165588379
354,0.08034864068031311,0.20775485038757324
355,5.086468081572093e-05,0.20794010162353516
356,6.842172297183424e-05,0.20770907402038574
357,0.011898364871740341,0.20760679244995117
358,9.048573701875284e-05,0.20785212516784668
359,5.233953197603114e-05,0.20856618881225586
360,0.001109606004320085,0.20761418342590332
361,7.121566159185022e-05,0.20871996879577637
362,0.08549819886684418,0.2073822021484375
363,4.765174162457697e-05,0.20875120162963867
364,0.06109420955181122,0.20873665809631348
365,3.242266393499449e-05,0.2080678939819336
366,4.979814184480347e-05,0.20827627182006836
367,0.00017720044706948102,0.20783472061157227
368,4.30852196586784e-05,0.20847487449645996
369,0.0003217698831576854,0.2080841064453125
370,0.00013802835019305348,0.208540678024292
371,0.046285126358270645,0.2080669403076172
372,0.04651830345392227,0.2203223705291748
373,0.00011425837874412537,0.20819520950317383
374,0.005870325956493616,0.2088162899017334
375,6.293872866081074e-05,0.20815205574035645
