iter,loss,iter_dt
0,0.03261919692158699,0.0
1,0.00013443524949252605,0.33118486404418945
2,0.0004207025340292603,0.2086029052734375
3,0.00016702833818271756,0.20830655097961426
4,0.0642489418387413,0.20813369750976562
5,0.010350299999117851,0.2080821990966797
6,0.001135430415160954,0.20794248580932617
7,0.18676802515983582,0.20803236961364746
8,9.576828597346321e-05,0.20811796188354492
9,0.0027810377068817616,0.20823931694030762
10,0.0003039406146854162,0.20784592628479004
11,8.31777069834061e-05,0.20783305168151855
12,0.01390454825013876,0.2084817886352539
13,9.891969966702163e-05,0.2077784538269043
14,0.0003879154101014137,0.20774316787719727
15,0.00017297666636295617,0.2079477310180664
16,0.00013317607226781547,0.20794963836669922
17,9.090403909794986e-05,0.207808256149292
18,0.0006395351956598461,0.20785856246948242
19,9.567746019456536e-05,0.21889066696166992
20,0.00021947588538751006,0.2077045440673828
21,0.05744501203298569,0.20849227905273438
22,0.0009511237731203437,0.2078549861907959
23,0.15771342813968658,0.20787739753723145
24,0.0002207969519076869,0.20777630805969238
25,0.00023015956685412675,0.20812702178955078
26,0.0005751726566813886,0.20821666717529297
27,0.0006636652396991849,0.20818758010864258
28,0.08075010776519775,0.20813941955566406
29,9.416762623004615e-05,0.20795512199401855
30,0.0005218492005951703,0.20781826972961426
31,0.0001215767115354538,0.20788002014160156
32,0.0002755050954874605,0.2075965404510498
33,9.005948231788352e-05,0.20757246017456055
34,0.0027878291439265013,0.20771431922912598
35,0.00012447498738765717,0.20803451538085938
36,0.0003384416631888598,0.20796775817871094
37,0.00013285965542308986,0.20801949501037598
38,0.0001262070145457983,0.20761418342590332
39,0.10556231439113617,0.20861124992370605
40,0.14479878544807434,0.20797371864318848
41,0.03952702879905701,0.207855224609375
42,8.427975262748078e-05,0.2079780101776123
43,0.00012296104978304356,0.20811176300048828
44,0.00020168646005913615,0.20931434631347656
45,0.009811081923544407,0.20772314071655273
46,0.0008513089851476252,0.20798802375793457
47,8.138369594234973e-05,0.20831823348999023
48,0.0006640065112151206,0.2088451385498047
49,0.011316239833831787,0.20867347717285156
50,0.019039025530219078,0.20804381370544434
51,0.022831061854958534,0.20921659469604492
52,0.0001054078820743598,0.20806598663330078
53,0.0324295274913311,0.20929193496704102
54,0.0005727323587052524,0.2080380916595459
55,0.016251275315880775,0.20851945877075195
56,8.097613317659125e-05,0.20820379257202148
57,0.00010765982733573765,0.20790815353393555
58,0.045444268733263016,0.2074439525604248
59,6.803892028983682e-05,0.20757102966308594
60,0.000165745776030235,0.20813560485839844
61,0.04643223434686661,0.20786380767822266
62,0.0002335799508728087,0.2082815170288086
63,0.08971361815929413,0.20863842964172363
64,9.241844963980839e-05,0.2077772617340088
65,7.068912964314222e-05,0.20810580253601074
66,0.000271905999397859,0.21982240676879883
67,9.963585762307048e-05,0.20783042907714844
68,0.006177066825330257,0.20750212669372559
69,0.00010424287029309198,0.20765137672424316
70,0.0011988230980932713,0.2078990936279297
71,0.00010831510735442862,0.20818066596984863
72,0.00015393704234156758,0.20826148986816406
73,8.316560706589371e-05,0.20817160606384277
74,0.005931365303695202,0.2080533504486084
75,0.0024607526138424873,0.2078249454498291
76,0.15938155353069305,0.20826411247253418
77,0.00027326238341629505,0.20830154418945312
78,0.0005719163455069065,0.20755600929260254
79,0.03782379627227783,0.20925450325012207
80,0.0001709488278720528,0.20825934410095215
81,9.009170025819913e-05,0.2091207504272461
82,0.006227161735296249,0.20792937278747559
83,0.03281020745635033,0.20852303504943848
84,0.04443076625466347,0.20770668983459473
85,8.905283903004602e-05,0.20883750915527344
86,0.002028262708336115,0.20745515823364258
87,0.00012180789053672925,0.20873308181762695
88,0.0007385893841274083,0.20902132987976074
89,9.90802509477362e-05,0.20899081230163574
90,6.146370287751779e-05,0.20892786979675293
91,0.0009681059746071696,0.20918965339660645
92,0.00036754351458512247,0.20759916305541992
93,0.00011510841432027519,0.20907354354858398
94,0.09301333874464035,0.20781159400939941
95,0.002982214093208313,0.20872807502746582
96,0.00013124248653184623,0.2077631950378418
97,0.0885927677154541,0.2085433006286621
98,0.00015469652134925127,0.20754456520080566
99,5.4180727602215484e-05,0.2075517177581787
100,0.0009695717017166317,0.20839643478393555
101,7.627470040461048e-05,0.20781230926513672
102,9.75469738477841e-05,0.20747780799865723
103,9.95361406239681e-05,0.20734715461730957
104,0.0006621406646445394,0.20795607566833496
105,0.00017396247130818665,0.20780611038208008
106,0.054242175072431564,0.20776939392089844
107,0.0008707360248081386,0.20781517028808594
108,0.00011062019621022046,0.20827102661132812
109,7.07425715518184e-05,0.20805573463439941
110,0.06472423672676086,0.20818519592285156
111,8.318722393596545e-05,0.20785737037658691
112,0.00033748376881703734,0.20828723907470703
113,0.0031202903483062983,0.21058058738708496
114,0.00013912587019149214,0.2083587646484375
115,0.15761686861515045,0.20749998092651367
116,8.508279279340059e-05,0.20755434036254883
117,0.09353485703468323,0.2075209617614746
118,8.755635644774884e-05,0.20768404006958008
119,0.00015439439448527992,0.2076706886291504
120,0.09797865897417068,0.2085273265838623
121,0.08686946332454681,0.20766186714172363
122,7.248734618769959e-05,0.20818495750427246
123,0.00013606090215034783,0.20814156532287598
124,0.031380653381347656,0.20798134803771973
125,7.858478784328327e-05,0.20772314071655273
126,0.07666502892971039,0.2076401710510254
127,0.0005935735534876585,0.20774340629577637
128,0.007442006841301918,0.20777058601379395
129,9.032814705278724e-05,0.20761346817016602
130,0.030217455700039864,0.2078404426574707
131,0.00024386319273617119,0.20816254615783691
132,0.0076243458315730095,0.20804333686828613
133,0.0005521152052097023,0.20787525177001953
134,0.00311015616171062,0.20775270462036133
135,0.010284092277288437,0.20778703689575195
136,0.0001277842529816553,0.21142053604125977
137,0.06479018181562424,0.20880651473999023
138,0.029900915920734406,0.20774364471435547
139,0.0029750640969723463,0.20759201049804688
140,9.513823897577822e-05,0.20859837532043457
141,0.024609511718153954,0.20757794380187988
142,0.0035355568397790194,0.20740723609924316
143,0.003100925823673606,0.2075803279876709
144,0.00080536724999547,0.20763945579528809
145,0.0072052963078022,0.20810246467590332
146,0.00010914607264567167,0.20758628845214844
147,0.07124027609825134,0.2075951099395752
148,0.012825737707316875,0.20812559127807617
149,0.064264215528965,0.20829486846923828
150,0.00023373666044790298,0.20798492431640625
151,0.005863957107067108,0.20764827728271484
152,0.017741138115525246,0.20756292343139648
153,0.004740016534924507,0.2076253890991211
154,0.027756724506616592,0.20757460594177246
155,0.0004325183399487287,0.20753264427185059
156,0.06888815015554428,0.20772600173950195
157,7.930637366371229e-05,0.20741510391235352
158,0.001708890893496573,0.20750880241394043
159,0.0006373851792886853,0.22760891914367676
160,5.426100324257277e-05,0.2088639736175537
161,0.00018071269732899964,0.20806527137756348
162,0.051084499806165695,0.20782208442687988
163,7.839230966055766e-05,0.20800256729125977
164,0.00015223681111820042,0.20856714248657227
165,0.04029686748981476,0.20944738388061523
166,0.026505934074521065,0.20850419998168945
167,0.00018583200289867818,0.20801687240600586
168,0.04166748747229576,0.20850038528442383
169,9.098521695705131e-05,0.20783448219299316
170,9.252014569938183e-05,0.2081279754638672
171,8.313520083902404e-05,0.20778441429138184
172,0.09282372146844864,0.20792150497436523
173,7.919816562207416e-05,0.20774054527282715
174,0.00031818158458918333,0.2077624797821045
