iter,loss,iter_dt
0,0.024834956973791122,0.0
1,0.02000364661216736,0.3627204895019531
2,0.11823904514312744,0.21078801155090332
3,0.1998492181301117,0.20824193954467773
4,0.017647909000515938,0.20843791961669922
5,0.008095890283584595,0.20825576782226562
6,0.0528353750705719,0.20840096473693848
7,0.006559824571013451,0.20847415924072266
8,0.021329181268811226,0.2082984447479248
9,0.11130287498235703,0.208329439163208
10,0.07740417122840881,0.2084970474243164
11,0.03276669234037399,0.20834636688232422
12,0.011128546670079231,0.20824599266052246
13,0.04412320256233215,0.2081913948059082
14,0.006212137173861265,0.20827531814575195
15,0.059303514659404755,0.2082655429840088
16,0.06794675439596176,0.2082533836364746
17,0.20673304796218872,0.20823884010314941
18,0.06463447213172913,0.20878005027770996
19,0.025073479861021042,0.2080211639404297
20,0.05108155310153961,0.20822668075561523
21,0.014306552708148956,0.2080698013305664
22,0.01882399246096611,0.20839548110961914
23,0.02513973042368889,0.2080676555633545
24,0.009852737188339233,0.20801210403442383
25,0.02995443344116211,0.20801925659179688
26,0.04246560111641884,0.20796847343444824
27,0.019762761890888214,0.2076864242553711
28,0.05752572417259216,0.20841073989868164
29,0.05615280196070671,0.208510160446167
30,0.01903173327445984,0.20826339721679688
31,0.022684384137392044,0.20834708213806152
32,0.17204026877880096,0.20809507369995117
33,0.045356396585702896,0.20840978622436523
34,0.012453855946660042,0.2083902359008789
35,0.031576912850141525,0.20795440673828125
36,0.04436421021819115,0.20920348167419434
37,0.028791150078177452,0.2090926170349121
38,0.08130431175231934,0.2092578411102295
39,0.01042404305189848,0.20855975151062012
40,0.06330166757106781,0.20826029777526855
41,0.03559842333197594,0.20822691917419434
42,0.11488523334264755,0.20842766761779785
43,0.05345556139945984,0.20842528343200684
44,0.05171868950128555,0.20790743827819824
45,0.003675626590847969,0.20832085609436035
46,0.057774752378463745,0.20829129219055176
47,0.0653032585978508,0.20801591873168945
48,0.02476172149181366,0.20793652534484863
49,0.02559535764157772,0.20808744430541992
50,0.002355386270210147,0.20835113525390625
51,0.004544551018625498,0.20761966705322266
52,0.04318343475461006,0.2080669403076172
53,0.016500400379300117,0.20805954933166504
54,0.012111074291169643,0.20809316635131836
55,0.026159871369600296,0.20805072784423828
56,0.02578827179968357,0.20800566673278809
57,0.00431029312312603,0.20808959007263184
58,0.02251262217760086,0.20838046073913574
59,0.008062033914029598,0.20826387405395508
60,0.02267729863524437,0.20814824104309082
61,0.1169871985912323,0.20880889892578125
62,0.0027477999683469534,0.20851659774780273
63,0.005517987068742514,0.20839953422546387
64,0.008373118937015533,0.2082352638244629
65,0.04386407881975174,0.20824360847473145
66,0.05673734471201897,0.20856213569641113
67,0.06561457365751266,0.20809125900268555
68,0.043698810040950775,0.20815610885620117
69,0.0468318797647953,0.2082984447479248
70,0.016245951876044273,0.2082364559173584
71,0.07978346198797226,0.20847368240356445
72,0.019513852894306183,0.20811676979064941
73,0.09375009685754776,0.20848464965820312
74,0.052922315895557404,0.20831799507141113
75,0.01536771934479475,0.2083148956298828
76,0.13924027979373932,0.2080235481262207
77,0.06471938639879227,0.2086353302001953
78,0.022649237886071205,0.20939254760742188
79,0.08359096199274063,0.20792484283447266
80,0.008355348370969296,0.20818710327148438
81,0.07117382436990738,0.20801949501037598
82,0.012788564898073673,0.20786118507385254
83,0.006256032269448042,0.20826315879821777
84,0.02140600048005581,0.20978426933288574
85,0.05221032351255417,0.20776605606079102
86,0.016953304409980774,0.20813417434692383
87,0.04632202908396721,0.20833182334899902
88,0.03385286033153534,0.20795273780822754
89,0.0017745554214343429,0.20788073539733887
90,0.024348827078938484,0.20827651023864746
91,0.01742670126259327,0.20833158493041992
92,0.06673786789178848,0.20802831649780273
